"year","study_site","type","sp","bird_ID","tag","method","tag_mount","status","datetime_caught","nest","lat","lon","sex","sexing","total_head","culmen","wing","tarsus","mass","comments"
2012,"barr","breeding","BASA","255174720","4c16c4b43a6f0001","pit_tag","leg_flag","n1","2012-06-26 19:00:00","B303",71.3255,-156.668,"f","genetic",48.1,24.2,123.5,23.5,48.3,NA
2012,"barr","breeding","BASA","255174727","9d25c4b43a6f0001","pit_tag","leg_flag","n1","2012-06-24 11:05:00","B301",71.3243,-156.667,"f","genetic",46.4,22.7,132,22.2,42,NA
2013,"barr","breeding","BASA","255174727","9d25c4b43a6f0001","pit_tag","leg_flag","inc",NA,"B501",71.3236,-156.667,"f","genetic",NA,NA,NA,NA,NA,NA
2012,"barr","breeding","BASA","255174732","7bdac4b43a6f0001","pit_tag","leg_flag","n1","2012-06-22 16:12:00","B303",71.3255,-156.668,"m","genetic",46.2,23,122,23.4,40.5,NA
2012,"barr","breeding","BASA","255174742","662524b43a6f0001","pit_tag","leg_flag","n1","2012-06-18 13:28:00","B302",71.3264,-156.668,"f","genetic",46.8,22.6,126,24,43.2,NA
2012,"barr","breeding","BASA","255174762","0f2d24b43a6f0001","pit_tag","leg_flag","n1","2012-06-13 09:50:00","B301",71.3243,-156.667,"m","genetic",44.6,21.9,126,20.5,41.7,NA
2012,"barr","breeding","BASA","255174771","7f2741f9c66f0001","pit_tag","leg_flag","n1","2012-06-11 09:56:00","B501",71.325,-156.67,"f","genetic",48.9,24.9,130,22.4,44.8,NA
2012,"barr","breeding","BASA","255174797","cbb6c4b43a6f0001","pit_tag","leg_flag","n1","2012-06-01 10:25:00",NA,71.3215,-156.677,"f","genetic",46.5,22.7,129,23.7,45.6,"partner of 255174798"
2012,"barr","breeding","BASA","255174798","b9d5c4b43a6f0001","pit_tag","leg_flag","n1","2012-06-01 10:25:00",NA,71.3215,-156.677,"m","genetic",46.4,23.2,129,22.5,39.9,"partner of 255174797"
2013,"barr","breeding","BASA","255174805","a1ece7d001af0001","pit_tag","leg_flag","n1","2013-06-26 19:19:00","B502",71.3239,-156.68,"m","genetic",36.4,22.2,130,23.2,35.8,NA
2012,"barr","breeding","BASA","257188408","2c16c4b43a6f0001","pit_tag","leg_flag","n1","2012-07-01 12:12:00","B403",71.3274,-156.632,"f","genetic",46.6,22.5,132,22.5,41.2,NA
2012,"barr","breeding","BASA","257188413","e61dc4b43a6f0001","pit_tag","leg_flag","n1","2012-07-02 14:52:00","B601",71.327,-156.645,"f","genetic",47.2,23.3,130,23,40.2,NA
2012,"barr","breeding","BASA","257188439","3af524b43a6f0001","pit_tag","leg_flag","n1","2012-07-07 14:05:00","B402",71.3275,-156.631,"m","genetic",44.3,21.5,125,21.5,45.6,NA
2012,"barr","breeding","BASA","257188507","5e9ec4b43a6f0001","pit_tag","leg_flag","n1","2012-07-11 08:02:00","B402",71.3275,-156.631,"f","genetic",52.2,26.9,132.5,25,47.1,"female because of size? "
2013,"barr","breeding","BASA","257188554","188dc4b43a6f0001","pit_tag","leg_flag","n1","2013-06-10 07:58:00","B501",71.3236,-156.667,"m","genetic",44.9,21.2,125.5,22.7,39.5,"if no sperm then shit, fabi check"
2012,"barr","breeding","BASA","257188593","265924b43a6f0001","pit_tag","leg_flag","n1","2012-07-03 09:54:00","B304",71.328,-156.637,"f","genetic",40,23.1,127,22.6,41.1,NA
2013,"barr","breeding","WESA","253178817","3dece7d001af0001","pit_tag","leg_flag","n1","2013-06-28 22:26:00","W701",71.3212,-156.626,"m","genetic",44,22.4,96.5,21.9,26.1,NA
2013,"barr","breeding","WESA","253178818","d82d24b43a6f0001","pit_tag","leg_flag","n1","2013-07-01 01:52:00","W802",71.3195,-156.659,"f","genetic",44.8,22.4,98,22.9,36.9,NA
2013,"barr","breeding","WESA","253178820","5bece7d001af0001","pit_tag","leg_flag","n1","2013-07-04 00:48:00","W402",71.3203,-156.605,"f","genetic",46.9,25,103,23.8,27.3,NA
2013,"barr","breeding","WESA","253178822","fe1ce7d001af0001","pit_tag","leg_flag","n1","2013-07-05 03:38:00","W803",71.3105,-156.665,"f","genetic",47.5,25.5,104,23.2,30.2,NA
2013,"barr","breeding","WESA","253178823","d11ce7d001af0001","pit_tag","leg_flag","n1","2013-07-06 02:33:00","W517",71.31,-156.657,"f","genetic",47.4,25.9,103,23.1,30,NA
2013,"barr","breeding","WESA","255174357","f5ece7d001af0001","pit_tag","leg_flag","n1","2013-06-23 17:59:00","W501",71.3178,-156.664,"m","genetic",NA,22.3,96,22.8,25.1,"cloaca like female, formerly known as xx1, calipers didn't work properly"
2013,"barr","breeding","WESA","255174360","7eece7d001af0001","pit_tag","leg_flag","n1","2013-06-24 09:08:00","W801",71.3178,-156.64,"m","genetic",43.7,22.1,94,22.6,NA,"balance-battery dead"
2013,"barr","breeding","WESA","255174367","adece7d001af0001","pit_tag","leg_flag","n1","2013-06-26 10:26:00","W504",71.3183,-156.644,"f","genetic",49.5,27.1,100,23.7,27.8,"female according to cloaca"
2013,"barr","breeding","WESA","255174373","5fece7d001af0001","pit_tag","leg_flag","n1","2013-06-26 14:14:00","W501",71.3178,-156.664,"f","genetic",46.2,24.2,95.5,24.6,29.1,"sex changed to female based on the longer bill"
2013,"barr","breeding","WESA","255174604","a00dc4b43a6f0001","pit_tag","leg_flag","n1","2013-07-02 15:03:00","W702",71.3215,-156.627,"m","genetic",43,21.5,97.5,21.7,26.3,NA
2013,"barr","breeding","WESA","255174607","862dc4b43a6f0001","pit_tag","leg_flag","n1","2013-07-03 15:14:00","W402",71.3203,-156.605,"m","genetic",44.3,22.4,98.5,21.7,27.7,"sex changed based on other capture"
2013,"barr","breeding","WESA","255174610","fc1ce7d001af0001","pit_tag","leg_flag","n1","2013-07-03 23:26:00","W702",71.3215,-156.627,"f","genetic",47.1,24.1,102.5,23.5,33.8,NA
2013,"barr","breeding","WESA","255174611","c21ce7d001af0001","pit_tag","leg_flag","n1","2013-07-05 22:50:00","W513",71.3278,-156.626,"m","genetic",43,21,99.5,20.4,27.1,NA
2013,"barr","breeding","WESA","255174613","e61ce7d001af0001","pit_tag","leg_flag","n1","2013-07-06 01:01:00","W805",71.318,-156.661,"f","genetic",46.3,24,104,24.2,32.6,NA
2013,"barr","breeding","WESA","255174807","881ce7d001af0001","pit_tag","leg_flag","n1","2013-06-27 19:30:00","W504",71.3183,-156.644,"m","genetic",44.3,23,95,22.9,28.1,NA
2013,"barr","breeding","WESA","255174808","3d0524b43a6f0001","pit_tag","leg_flag","n1","2013-06-27 21:34:00","W802",71.3195,-156.659,"m","genetic",42.9,21.5,98,22.7,25.6,NA
2013,"barr","breeding","WESA","255174813","4fece7d001af0001","pit_tag","leg_flag","n1","2013-06-28 19:58:00","W506",71.3176,-156.651,"m","genetic",43.2,22.4,101,22.6,27.5,"changed sex to male according to length of bill"
2013,"barr","breeding","WESA","255174814","43ece7d001af0001","pit_tag","leg_flag","n1","2013-06-28 20:36:00","W801",71.3178,-156.64,"f","genetic",48.9,26.7,105,24.3,31.2,"sex changed to female according to bill-length"
2013,"barr","breeding","WESA","255174815","d6ece7d001af0001","pit_tag","leg_flag","n1","2013-06-28 22:55:00","W505",71.3224,-156.654,"m","genetic",44.3,22.7,99,22.4,28,NA
2013,"barr","breeding","WESA","255174817","3eece7d001af0001","pit_tag","leg_flag","n1","2013-06-29 11:52:00","W507",71.3233,-156.666,"f","genetic",48.4,26.5,100,23.4,30.2,NA
2013,"barr","breeding","WESA","255174818","b81ce7d001af0001","pit_tag","leg_flag","n1","2013-06-29 12:25:00","W505",71.3224,-156.654,"f","genetic",48.1,26.3,100.5,23.3,28.2,NA
2013,"barr","breeding","WESA","255174819","1eece7d001af0001","pit_tag","leg_flag","n1","2013-06-29 16:11:00","W701",71.3212,-156.626,"f","genetic",47.4,25.4,101,25,29.1,NA
2013,"barr","breeding","WESA","255174820","4eece7d001af0001","pit_tag","leg_flag","n1","2013-06-29 17:28:00","W508",71.3165,-156.645,"f","genetic",50,27.3,104,25.2,35.2,"sex changed to female based on bill measurements"
2013,"barr","breeding","WESA","255174822","59ece7d001af0001","pit_tag","leg_flag","n1","2013-06-29 18:51:00","W507",71.3233,-156.666,"m","genetic",43.4,22.1,94.5,22.2,27.3,"sperm could be also M"
2013,"barr","breeding","WESA","255174826","a5ece7d001af0001","pit_tag","leg_flag","n1","2013-06-30 09:43:00","W506",71.3176,-156.651,"f","genetic",48.2,26.4,102.5,24.5,27,"took long to stop bleeding"
2013,"barr","breeding","WESA","255174827","71ece7d001af0001","pit_tag","leg_flag","n1","2013-06-30 10:08:00","W508",71.3165,-156.645,"m","genetic",42.6,22,94,22.4,24.9,"cloaca looks like female, took long to stop bleeding"
2013,"barr","breeding","WESA","255174835","0bddc4b43a6f0001","pit_tag","leg_flag","n1","2013-07-01 21:17:00","W511",71.3156,-156.64,"f","genetic",48.9,27,104,24.3,27.4,NA
2013,"barr","breeding","WESA","255174836","4c8dc4b43a6f0001","pit_tag","leg_flag","n1","2013-07-01 22:25:00","W512",71.3113,-156.656,"f","genetic",48.1,26,103.5,23.7,30,NA
2013,"barr","breeding","WESA","255174841","b21ce7d001af0001","pit_tag","leg_flag","n1","2013-07-02 11:19:00","W513",71.3278,-156.626,"f","genetic",45.6,24.3,101.5,23.4,30.1,"sex changed to female due to bill length"
2013,"barr","breeding","WESA","255174853","33ece7d001af0001","pit_tag","leg_flag","n1","2013-07-03 20:05:00","W512",71.3113,-156.656,"m","genetic",43.8,22.4,98,22.3,27.2,"bill like male, color like female; changed to male based on the bill length"
2013,"barr","breeding","WESA","255174854","211ce7d001af0001","pit_tag","leg_flag","n1","2013-07-03 21:53:00","W803",71.3105,-156.665,"m","genetic",42.6,20.9,97,22.4,29.2,"color like female, cloaca like male"
2013,"barr","breeding","WESA","255174855","ee1ce7d001af0001","pit_tag","leg_flag","n1","2013-07-04 10:05:00","W511",71.3156,-156.64,"m","genetic",44.3,22.6,99,22.9,29.5,"sex changed to male based on bill length"
2013,"barr","breeding","WESA","255174870","721ce7d001af0001","pit_tag","leg_flag","n1","2013-07-05 17:21:00","W517",71.31,-156.657,"m","genetic",42.7,21.5,96,22.4,30.9,NA
2013,"barr","breeding","WESA","255174886","ae1ce7d001af0001","pit_tag","leg_flag","n1","2013-07-07 10:44:00","W805",71.318,-156.661,"m","genetic",45,22.7,97.5,22.4,27.7,"wing measured with calipers"
2005,"barr","breeding","SESA","196163219",NA,"pit_tag","leg_flag","n","2005-06-25 10:48:00","S408",NA,NA,"f","genetic",NA,17.4,98.5,22.4,25,NA
2011,"barr","breeding","SESA","196163219","93d5c4b43a6f0001","pit_tag","leg_flag","y1","2011-06-05 14:02:00","S101",71.3298,-156.642,"f","genetic",38.7,17.3,99,21.7,27.6,"trap left on the nest without observation for cca hour, pictures of old and new color bands 5825-5829"
2011,"barr","breeding","SESA","196163219",NA,"pit_tag","leg_flag","y","2011-06-06 16:22:00","S101",71.3298,-156.642,"f","genetic",NA,NA,NA,NA,NA,"captured on nest"
2011,"barr","breeding","SESA","196163219",NA,"pit_tag","leg_flag","y","2011-06-23 23:35:00","S101",71.3298,-156.642,"f","genetic",NA,NA,NA,NA,30.4,NA
2011,"barr","breeding","SESA","225118856","ddf924b43a6f0001","pit_tag","leg_flag","n1","2011-06-07 11:50:00","S205",71.3221,-156.663,"m","genetic",36,16,96.5,20.8,27,NA
2011,"barr","breeding","SESA","225118856",NA,"pit_tag","leg_flag","y","2011-06-23 15:51:00","S205",71.3221,-156.663,"m","genetic",37.2,16.1,98.5,21.6,28.5,NA
2012,"barr","breeding","SESA","225118856",NA,"pit_tag","leg_flag","y","2012-07-01 17:14:00","S705",71.3224,-156.663,"m","genetic",37.1,16.2,99,21.6,29.7,"Martin would score fat as 7 :P"
2011,"barr","breeding","SESA","229194729","458524b43a6f0001","pit_tag","leg_flag","n1","2011-06-05 16:10:00",NA,71.3293,-156.643,"m","genetic",38.2,17.7,96,21.3,22.2,NA
2012,"barr","breeding","SESA","229194729",NA,"pit_tag","leg_flag","y","2012-07-05 12:38:00","S409",71.3292,-156.643,"m","genetic",38.2,17.5,96,22,23.9,NA
2011,"barr","breeding","SESA","229194731","62ddc4b43a6f0001","pit_tag","leg_flag","n1","2011-06-06 13:20:00","S503",71.322,-156.669,"m","genetic",37.7,16.9,95,21.9,24.4,NA
2011,"barr","breeding","SESA","229194731",NA,"pit_tag","leg_flag","y","2011-06-25 18:24:00","S503",71.322,-156.669,"m","genetic",NA,NA,NA,NA,26.3,"18:32 back on nest"
2012,"barr","breeding","SESA","229194731",NA,"pit_tag","leg_flag","y","2012-06-30 14:07:00","S503",71.3223,-156.67,"m","genetic",37.6,16.6,96,21.3,26,NA
2013,"barr","breeding","SESA","229194731",NA,"pit_tag","leg_flag","y","2013-06-27 16:44:00","S623",71.3228,-156.669,"m","genetic",37.7,16.7,96,21.6,26.5,"red ring exchanged, lots of fat, fat even on breast, F at pic 3212, just came to exchange"
2011,"barr","breeding","SESA","229194733","754ec4b43a6f0001","pit_tag","leg_flag","n1","2011-06-07 10:08:00","S503",71.322,-156.669,"f","genetic",40,18.5,99,22.6,NA,NA
2011,"barr","breeding","SESA","229194733",NA,"pit_tag","leg_flag","y","2011-06-25 14:07:00","S503",71.322,-156.669,"f","genetic",NA,NA,NA,NA,27.3,NA
2011,"barr","breeding","SESA","229194738","7da5c4b43a6f0001","pit_tag","leg_flag","n1","2011-06-08 18:55:00","S101",71.3298,-156.642,"m","genetic",37.6,16.4,97,22,25.9,NA
2011,"barr","breeding","SESA","229194738",NA,"pit_tag","leg_flag","y","2011-06-22 10:13:00","S101",71.3298,-156.642,"m","genetic",NA,NA,NA,NA,27.1,NA
2011,"barr","breeding","SESA","229194739","32a5c4b43a6f0001","pit_tag","leg_flag","n1","2011-06-08 18:55:00","S302",71.3279,-156.64,"m","genetic",38.2,17.2,99,22.6,25.1,NA
2011,"barr","breeding","SESA","229194740","293dc4b43a6f0001","pit_tag","leg_flag","n1","2011-06-09 10:31:00","S303",71.325,-156.669,"f","genetic",40.6,19.1,97,22.6,25.4,NA
2011,"barr","breeding","SESA","229194740","293dc4b43a6f0001","pit_tag","leg_flag","y","2011-06-23 12:45:00","S303",71.325,-156.669,"f","genetic",NA,NA,NA,NA,26.8,"flag repositioned"
2011,"barr","breeding","SESA","229194743","58cec4b43a6f0001","pit_tag","leg_flag","n1","2011-06-09 16:38:00","S303",71.325,-156.669,"m","genetic",38,17.3,99,NA,24.8,NA
2011,"barr","breeding","SESA","229194743","58cec4b43a6f0001","pit_tag","leg_flag","y","2011-06-24 15:36:00","S303",71.325,-156.669,"m","genetic",NA,NA,NA,NA,25.6,NA
2011,"barr","breeding","SESA","229194746","bb0dc4b43a6f0001","pit_tag","leg_flag","n1","2011-06-10 18:25:00","S304",71.3264,-156.671,"m","genetic",40.3,19,99,22.5,28,NA
2011,"barr","breeding","SESA","229194746",NA,"pit_tag","leg_flag","y","2011-06-27 19:06:00","S304",71.3264,-156.671,"m","genetic",NA,NA,NA,NA,30.4,NA
2012,"barr","breeding","SESA","229194746",NA,"pit_tag","leg_flag","y","2012-07-08 07:53:00","S303",71.326,-156.671,"m","genetic",40.2,18.9,100,23.2,29.2,NA
2011,"barr","breeding","SESA","229194749","1fc924b43a6f0001","pit_tag","leg_flag","n1","2011-06-11 13:13:00","S705",71.3197,-156.67,"m","genetic",37.8,17.5,95,21.6,25.8,NA
2012,"barr","breeding","SESA","229194749",NA,"pit_tag","leg_flag","y","2012-07-01 13:40:00","S201",71.3197,-156.668,"m","genetic",37.3,17.1,96,21.7,25.2,NA
2013,"barr","breeding","SESA","229194749",NA,"pit_tag","leg_flag","y","2013-06-26 13:37:00","S517",71.3195,-156.668,"m","genetic",37.6,17.4,96,21.8,26.3,NA
2011,"barr","breeding","SESA","229194753","4ac524b43a6f0001","pit_tag","leg_flag","n1","2011-06-11 21:57:00","S302",71.3279,-156.64,"f","genetic",40.2,19.2,102,22.7,30.5,NA
2011,"barr","breeding","SESA","229194756","eb03c4b43a6f0001","pit_tag","leg_flag","n1","2011-06-12 14:57:00","S307",71.3262,-156.631,"f","genetic",39.9,18.2,97.9,22.4,26.7,NA
2011,"barr","breeding","SESA","229194756",NA,"pit_tag","leg_flag","y","2011-06-28 06:37:00","S307",71.3262,-156.631,"f","genetic",NA,NA,NA,NA,28.5,NA
2011,"barr","breeding","SESA","229194767","7583c4b43a6f0001","pit_tag","leg_flag","n1","2011-06-14 15:51:00","S307",71.3262,-156.631,"m","genetic",38.1,17.3,97,21.7,24.5,NA
2011,"barr","breeding","SESA","229194767",NA,"pit_tag","leg_flag","y","2011-06-23 16:44:00","S307",71.3262,-156.631,"m","genetic",NA,NA,NA,NA,26.5,NA
2011,"barr","breeding","SESA","229194784","2999c4b43a6f0001","pit_tag","leg_flag","n1","2011-06-18 10:58:00","S310",71.3247,-156.619,"f","genetic",40.1,18.9,99.5,21.4,28.7,NA
2012,"barr","breeding","SESA","229194784",NA,"pit_tag","leg_flag","y","2012-07-09 10:46:00","S810",71.323,-156.621,"f","genetic",40.4,19.4,99.5,22.9,25.3,NA
2011,"barr","breeding","SESA","229194790","d1e6c4b43a6f0001","pit_tag","leg_flag","n1","2011-06-18 14:22:00","S315",71.3236,-156.624,"m","genetic",37.8,17.1,97,21,26.3,NA
2012,"barr","breeding","SESA","229194790",NA,"pit_tag","leg_flag","y","2012-07-04 11:43:00","S810",71.323,-156.621,"m","genetic",37.7,17,97,21.1,25.8,NA
2011,"barr","breeding","SESA","229194791","37dac4b43a6f0001","pit_tag","leg_flag","n1","2011-06-19 07:23:00","S309",71.3232,-156.618,"f","genetic",39.8,19,102,22.4,26.7,NA
2012,"barr","breeding","SESA","229194791",NA,"pit_tag","leg_flag","y","2012-07-01 15:21:00","S809",71.3234,-156.617,"f","genetic",39.8,18.8,102,22.7,28,"mp3 chicks"
2011,"barr","breeding","SESA","229194799","0f25c4b43a6f0001","pit_tag","leg_flag","n1","2011-06-20 10:25:00","S320",71.3267,-156.644,"f","genetic",39.2,18.1,101,21.3,29.5,NA
2011,"barr","breeding","SESA","229194799",NA,"pit_tag","leg_flag","y","2011-07-03 07:32:00","S320",71.3267,-156.644,"f","genetic",NA,NA,NA,NA,29,"weight w/ radiotag"
2012,"barr","breeding","SESA","229194799",NA,"pit_tag","leg_flag","y","2012-06-01 11:10:00",NA,71.3198,-156.673,"f","genetic",38.6,18,99.5,22.2,31.2,"partner probably 255174796"
2011,"barr","breeding","SESA","255174304","9803c4b43a6f0001","pit_tag","leg_flag","n1","2011-06-05 16:36:00",NA,71.3227,-156.665,"m","genetic",38.1,17.4,97,21.9,24.3,"posibly partner of 255174305"
2011,"barr","breeding","SESA","255174304",NA,"pit_tag","leg_flag","y","2011-06-25 18:47:00","S209",71.3237,-156.664,"m","genetic",37.8,17.3,97.5,21.5,23.4,NA
2011,"barr","breeding","SESA","255174305","e0bdc4b43a6f0001","pit_tag","leg_flag","n1","2011-06-05 16:48:00",NA,71.3228,-156.666,"m","genetic",40,19.1,96,22.2,24.2,"posibly partner of 255174304"
2012,"barr","breeding","SESA","255174305",NA,"pit_tag","leg_flag","y","2012-07-13 10:04:00","S514",71.3228,-156.664,"m","genetic",40.2,19,NA,21.7,27.5,"wing feathers too worn to measure,left side of tail regrowing"
2011,"barr","breeding","SESA","255174309","cf92c4b43a6f0001","pit_tag","leg_flag","n1","2011-06-06 15:20:00",NA,71.3216,-156.667,"m","genetic",36.8,16.4,96,20.7,24.7,NA
2011,"barr","breeding","SESA","255174309",NA,"pit_tag","leg_flag","y","2011-06-25 17:15:00","S517",71.3213,-156.666,"m","genetic",36.5,16.4,97,21,23.6,"2011-Sep-06 14:50:09 sperm sample YES"
2012,"barr","breeding","SESA","255174309",NA,"pit_tag","leg_flag","y","2012-07-05 14:07:00","S110",71.3206,-156.661,"m","genetic",37.2,17.3,96,20.4,26.7,"dameged primaries"
2011,"barr","breeding","SESA","255174311","be3124b43a6f0001","pit_tag","leg_flag","n1","2011-06-06 16:00:00","S205",71.3221,-156.663,"f","genetic",38.6,18.5,98,21.8,27.2,NA
2011,"barr","breeding","SESA","255174404","419ec4b43a6f0001","pit_tag","leg_flag","n1","2011-06-21 10:52:00","S513",71.3232,-156.664,"m","genetic",39.4,18.4,97,22.3,23.6,NA
2011,"barr","breeding","SESA","255174404",NA,"pit_tag","leg_flag","y","2011-07-08 22:31:00","S513",71.3232,-156.664,"m","genetic",NA,NA,NA,NA,26.2,NA
2011,"barr","breeding","SESA","255174418","9e4924b43a6f0001","pit_tag","leg_flag","n1","2011-06-23 17:52:00","S513",71.3232,-156.664,"f","genetic",39,18.1,100,22.2,28.9,NA
2011,"barr","breeding","SESA","255174418",NA,"pit_tag","leg_flag","y","2011-07-03 10:09:00","S513",71.3232,-156.664,"f","genetic",NA,NA,NA,NA,26.9,NA
2011,"barr","breeding","SESA","255174421","d72dc4b43a6f0001","pit_tag","leg_flag","n1","2011-06-24 18:24:00","S320",71.3267,-156.644,"m","genetic",39.2,18.5,100,21.8,26.6,NA
2011,"barr","breeding","SESA","255174421",NA,"pit_tag","leg_flag","y","2011-07-04 17:28:00","S320",71.3267,-156.644,"m","genetic",NA,NA,NA,NA,30,"weight w/ radiotag"
2011,"barr","breeding","SESA","255174434","053124b43a6f0001","pit_tag","leg_flag","n1","2011-06-26 10:39:00","S518",71.3176,-156.664,"m","genetic",37.6,17,96,21.5,24.7,"nervous (who?)"
2012,"barr","breeding","SESA","255174434",NA,"pit_tag","leg_flag","y","2012-07-01 15:01:00","S707",71.3172,-156.663,"m","genetic",37.8,16.7,99,21.4,25.6,NA
2011,"barr","breeding","SESA","255174463","1b0524b43a6f0001","pit_tag","leg_flag","n1","2011-07-06 00:24:00","S711",71.324,-156.667,"m","genetic",38.1,17.2,97,21.7,26.6,NA
2012,"barr","breeding","SESA","255174463",NA,"pit_tag","leg_flag","y","2012-06-02 16:55:00",NA,71.3241,-156.667,"m","genetic",38.4,17.3,97.5,22,23.6,"partner 25517490"
2011,"barr","breeding","SESA","255174471","058524b43a6f0001","pit_tag","leg_flag","n1","2011-07-08 09:17:00","S209",71.3237,-156.664,"f","genetic",38.4,18.4,98.5,21.7,27.6,"partner r,r approaches to 10m"
2012,"barr","breeding","SESA","255174522","cfcec4b43a6f0001","pit_tag","leg_flag","n1","2012-06-09 19:51:00","S602",71.3274,-156.673,"f","genetic",37.1,18.1,100,22.2,26.2,"pics with videocamera"
2013,"barr","breeding","SESA","255174522",NA,"pit_tag","leg_flag","y","2013-06-23 10:07:00","S608",71.327,-156.671,"f","genetic",39,18.2,100,22.6,30.3,NA
2012,"barr","breeding","SESA","255174536","8023c4b43a6f0001","pit_tag","leg_flag","n1","2012-06-12 16:24:00","S202",71.3205,-156.632,"f","genetic",39.4,18.1,99,21.2,30.5,NA
2012,"barr","breeding","SESA","255174545","c205c4b43a6f0001","pit_tag","leg_flag","n1","2012-06-15 13:11:00","S110",71.3206,-156.661,"f","genetic",39.6,18.5,101,22.5,26.6,NA
2012,"barr","breeding","SESA","255174545",NA,"pit_tag","leg_flag","y","2012-07-03 10:53:00","S110",71.3206,-156.661,"f","genetic",39.1,18.4,99.5,22.5,23.8,NA
2012,"barr","breeding","SESA","255174546","96e9c4b43a6f0001","pit_tag","leg_flag","n1","2012-06-15 17:15:00","S811",71.3209,-156.643,"f","genetic",39.9,19.4,99,23.4,25.3,NA
2012,"barr","breeding","SESA","255174546",NA,"pit_tag","leg_flag","y","2012-07-01 16:50:00","S811",71.3209,-156.643,"f","genetic",40.3,19.6,99,23.9,25,NA
